NCBI_GID	ENSEMBL_GID	Assignation	NCBI_gene_Overlap
123724866	ENSSSAG00000112193	automatic	NA
123724815	ENSSSAG00000098709	automatic	NA
123724867	ENSSSAG00000112780	automatic	NA
123724631	ENSSSAG00000121393	automatic	NA
123724868	ENSSSAG00000084803	automatic	NA
123724632	ENSSSAG00000118745	automatic	NA
123724869	ENSSSAG00000094352	automatic	NA
123724633	ENSSSAG00000111071	automatic	NA
123724871	ENSSSAG00000114539	automatic	NA
123724826	ENSSSAG00000120591	automatic	NA
123724780	ENSSSAG00000096900	automatic	NA
123724634	ENSSSAG00000110831	automatic	NA
123724872	ENSSSAG00000103103	automatic	NA
123724673	ENSSSAG00000094639	automatic	NA
123724873	ENSSSAG00000093411	automatic	NA
123724635	ENSSSAG00000103388	automatic	NA
123724874	ENSSSAG00000114120	automatic	NA
123724677	ENSSSAG00000116952	automatic	NA
123724875	ENSSSAG00000102288	automatic	NA
123724636	ENSSSAG00000082427	automatic	NA
123724876	ENSSSAG00000115559	automatic	NA
123724637	ENSSSAG00000114251	automatic	NA
123724877	ENSSSAG00000108993	automatic	NA
123724638	ENSSSAG00000116592	automatic	NA
123724878	ENSSSAG00000098716	automatic	NA
123724678	ENSSSAG00000118149	automatic	NA
123724879	ENSSSAG00000097367	automatic	NA
123724679	ENSSSAG00000086160	automatic	NA
123724880	ENSSSAG00000104419	automatic	NA
123724639	ENSSSAG00000103112	automatic	NA
123724882	ENSSSAG00000121242	automatic	NA
123724759	ENSSSAG00000086496	automatic	NA
123724883	ENSSSAG00000092100	automatic	NA
123724640	ENSSSAG00000094350	automatic	NA
123724884	ENSSSAG00000116700	automatic	NA
123724641	ENSSSAG00000097465	automatic	NA
123724885	ENSSSAG00000102515	automatic	NA
123724642	ENSSSAG00000105978	automatic	NA
123724886	ENSSSAG00000112285	automatic	NA
123724643	ENSSSAG00000086379	automatic	NA
123724887	ENSSSAG00000090631	automatic	NA
123724644	ENSSSAG00000091070	automatic	NA
123724888	ENSSSAG00000113254	automatic	NA
123724680	ENSSSAG00000112826	automatic	NA
123724889	ENSSSAG00000094985	automatic	NA
123724645	ENSSSAG00000095483	automatic	NA
123724890	ENSSSAG00000088305	automatic	NA
123724646	ENSSSAG00000120704	automatic	NA
123724891	ENSSSAG00000094229	automatic	NA
123724647	ENSSSAG00000096184	automatic	NA
123724893	ENSSSAG00000106349	automatic	NA
123724648	ENSSSAG00000107600	automatic	NA
123724894	ENSSSAG00000111939	automatic	NA
123724650	ENSSSAG00000119311	automatic	NA
123724895	ENSSSAG00000097155	automatic	NA
123724651	ENSSSAG00000105711	automatic	NA
123724896	ENSSSAG00000110274	automatic	NA
123724652	ENSSSAG00000107875	automatic	NA
123724897	ENSSSAG00000089913	automatic	NA
123724653	ENSSSAG00000100336	automatic	NA
123724898	ENSSSAG00000115261	automatic	NA
123724837	ENSSSAG00000087620	automatic	NA
123724899	ENSSSAG00000088708	automatic	NA
123724654	ENSSSAG00000112697	automatic	NA
123724900	ENSSSAG00000104690	automatic	NA
123724655	ENSSSAG00000095970	automatic	NA
123724901	ENSSSAG00000103263	automatic	NA
123724656	ENSSSAG00000112182	automatic	NA
123724902	ENSSSAG00000096052	automatic	NA
123724657	ENSSSAG00000120422	automatic	NA
123724904	ENSSSAG00000087594	automatic	NA
123724658	ENSSSAG00000096088	automatic	NA
123724905	ENSSSAG00000094709	automatic	NA
123724685	ENSSSAG00000092015	automatic	NA
123724906	ENSSSAG00000114138	automatic	NA
123724659	ENSSSAG00000113185	automatic	NA
123724907	ENSSSAG00000084989	automatic	NA
123724661	ENSSSAG00000109839	automatic	NA
123724908	ENSSSAG00000088193	automatic	NA
123724662	ENSSSAG00000115920	automatic	NA
123724909	ENSSSAG00000118220	automatic	NA
123724781	ENSSSAG00000119814	automatic	NA
123724910	ENSSSAG00000091806	automatic	NA
123724663	ENSSSAG00000085749	automatic	NA
123724911	ENSSSAG00000111162	automatic	NA
123724664	ENSSSAG00000114023	automatic	NA
123724912	ENSSSAG00000100014	automatic	NA
123724665	ENSSSAG00000082117	automatic	NA
123724913	ENSSSAG00000103052	automatic	NA
123724666	ENSSSAG00000083466	automatic	NA
123724915	ENSSSAG00000091423	automatic	NA
123724667	ENSSSAG00000115067	automatic	NA
123724916	ENSSSAG00000121697	automatic	NA
123724668	ENSSSAG00000090452	automatic	NA
123724917	ENSSSAG00000107334	automatic	NA
106560670	ENSSSAG00000040263	automatic	NA
123724995	ENSSSAG00000043550	automatic	NA
123724919	ENSSSAG00000103916	automatic	NA
123724735	ENSSSAG00000099309	automatic	NA
123724970	ENSSSAG00000116337	automatic	NA
123724990	ENSSSAG00000101859	automatic	NA
123724992	ENSSSAG00000089838	automatic	NA
123724989	ENSSSAG00000059635	automatic	NA
123724988	ENSSSAG00000095244	automatic	NA
123724450	ENSSSAG00000087392	automatic	NA
123724998	ENSSSAG00000005781	automatic	NA
123724974	ENSSSAG00000109540	automatic	NA
123724775	ENSSSAG00000111357	automatic	NA
123724453	ENSSSAG00000122287	automatic	NA
123724945	ENSSSAG00000066318	automatic	NA
123724612	ENSSSAG00000101642	automatic	NA
106561182	ENSSSAG00000087314	automatic	NA
123723687	ENSSSAG00000114372	automatic	NA
106561258	ENSSSAG00000050658	automatic	NA
123724474	ENSSSAG00000064272	automatic	NA
123723967	ENSSSAG00000071596	automatic	NA
106561333	ENSSSAG00000085753	automatic	NA
123724491	ENSSSAG00000103981	automatic	NA
123724487	ENSSSAG00000072188	automatic	NA
106561280	ENSSSAG00000089867	automatic	NA
123724964	ENSSSAG00000108445	automatic	NA
123724961	ENSSSAG00000099683	automatic	NA
123724967	ENSSSAG00000102096	automatic	NA
123724965	ENSSSAG00000122265	automatic	NA
123724966	ENSSSAG00000104974	automatic	NA
123724968	ENSSSAG00000086029	automatic	NA
123724962	ENSSSAG00000097061	automatic	NA
123724963	ENSSSAG00000111463	automatic	NA
106561295	ENSSSAG00000099328	automatic	NA
106561403	ENSSSAG00000003932	automatic	NA
106594969	ENSSSAG00000100745	automatic	NA
123725003	ENSSSAG00000101801	automatic	NA
123724660	ENSSSAG00000084416	automatic	NA
123725002	ENSSSAG00000116262	automatic	NA
123724618	ENSSSAG00000108429	automatic	NA
106561587	ENSSSAG00000083708	automatic	NA
123724973	ENSSSAG00000107085	automatic	NA
123724997	ENSSSAG00000089207	automatic	NA
123724996	ENSSSAG00000117634	automatic	NA
123724983	ENSSSAG00000009286	automatic	NA
123724737	ENSSSAG00000098915	automatic	NA
123724771	ENSSSAG00000052264	automatic	NA
123724671	ENSSSAG00000097324	automatic	NA
123724682	ENSSSAG00000103930	automatic	NA
123724693	ENSSSAG00000120346	automatic	NA
123724704	ENSSSAG00000088422	automatic	NA
123724715	ENSSSAG00000097146	automatic	NA
123724726	ENSSSAG00000100486	automatic	NA
123724770	ENSSSAG00000107375	automatic	NA
123724981	ENSSSAG00000113053	automatic	NA
123724978	ENSSSAG00000048632	automatic	NA
123724982	ENSSSAG00000088110	automatic	NA
123724977	ENSSSAG00000048607	automatic	NA
123724979	ENSSSAG00000101135	automatic	NA
123725268	ENSSSAG00000076523	automatic	NA
123725325	ENSSSAG00000106600	automatic	NA
123725269	ENSSSAG00000005922	automatic	NA
123725288	ENSSSAG00000028304	automatic	NA
123725129	ENSSSAG00000116604	automatic	NA
106561963	ENSSSAG00000079683	automatic	NA
123725233	ENSSSAG00000083531	automatic	NA
106562071	ENSSSAG00000089960	automatic	NA
106562061	ENSSSAG00000072330	automatic	NA
106562188	ENSSSAG00000114046	automatic	NA
106562159	ENSSSAG00000073250	automatic	NA
106562179	ENSSSAG00000006631	automatic	NA
106562095	ENSSSAG00000108538	automatic	NA
123725323	ENSSSAG00000071698	automatic	NA
123725321	ENSSSAG00000103399	automatic	NA
123725322	ENSSSAG00000071702	automatic	NA
123725313	ENSSSAG00000120133	automatic	NA
106562251	ENSSSAG00000089874	automatic	NA
123725298	ENSSSAG00000112848	automatic	NA
123725314	ENSSSAG00000087128	automatic	NA
123725292	ENSSSAG00000051600	automatic	NA
123725270	ENSSSAG00000051597	automatic	NA
123725305	ENSSSAG00000069523	automatic	NA
123725320	ENSSSAG00000069644	automatic	NA
106562347	ENSSSAG00000069929	automatic	NA
123725300	ENSSSAG00000085006	automatic	NA
123725299	ENSSSAG00000103750	automatic	NA
123725291	ENSSSAG00000065082	automatic	NA
123725289	ENSSSAG00000065081	automatic	NA
106562659	ENSSSAG00000042091	automatic	NA
106594589	ENSSSAG00000110120	automatic	NA
106587828	ENSSSAG00000089039	automatic	NA
123725285	ENSSSAG00000121904	automatic	NA
106562663	ENSSSAG00000099295	automatic	NA
123725297	ENSSSAG00000108155	automatic	NA
106562802	ENSSSAG00000107543	automatic	NA
106592429	ENSSSAG00000117285	automatic	NA
106562753	ENSSSAG00000020172	automatic	NA
123725294	ENSSSAG00000071055	automatic	NA
123725307	ENSSSAG00000090383	automatic	NA
123725308	ENSSSAG00000071051	automatic	NA
123725295	ENSSSAG00000071048	automatic	NA
123725293	ENSSSAG00000082609	automatic	NA
123725296	ENSSSAG00000071042	automatic	NA
123725309	ENSSSAG00000071038	automatic	NA
123725304	ENSSSAG00000117645	automatic	NA
123725302	ENSSSAG00000122204	automatic	NA
123725301	ENSSSAG00000089187	automatic	NA
123725267	ENSSSAG00000094816	automatic	NA
106562910	ENSSSAG00000005164	automatic	NA
123725303	ENSSSAG00000107998	automatic	NA
123725283	ENSSSAG00000061520	automatic	NA
123725282	ENSSSAG00000061524	automatic	NA
123725271	ENSSSAG00000120461	automatic	NA
123725273	ENSSSAG00000109733	automatic	NA
123725272	ENSSSAG00000110929	automatic	NA
123725284	ENSSSAG00000070015	automatic	NA
106562969	ENSSSAG00000103504	automatic	NA
123725290	ENSSSAG00000098157	automatic	NA
106563083	ENSSSAG00000114559	automatic	NA
106563111	ENSSSAG00000099658	automatic	NA
106563063	ENSSSAG00000055992	automatic	NA
123725287	ENSSSAG00000015676	automatic	NA
123725286	ENSSSAG00000015677	automatic	NA
123725186	ENSSSAG00000105387	automatic	NA
106563374	ENSSSAG00000083096	automatic	NA
106563363	ENSSSAG00000100146	automatic	NA
106563172	ENSSSAG00000086725	automatic	NA
123725310	ENSSSAG00000093518	automatic	NA
123725274	ENSSSAG00000064184	automatic	NA
123725312	ENSSSAG00000116724	automatic	NA
123725275	ENSSSAG00000004160	automatic	NA
123725324	ENSSSAG00000004164	automatic	NA
123725311	ENSSSAG00000114731	automatic	NA
106563725	ENSSSAG00000111478	automatic	NA
123725318	ENSSSAG00000104761	automatic	NA
123725276	ENSSSAG00000121933	automatic	NA
123725317	ENSSSAG00000090728	automatic	NA
123725319	ENSSSAG00000070878	automatic	NA
123725277	ENSSSAG00000116410	automatic	NA
123725278	ENSSSAG00000097035	automatic	NA
123725280	ENSSSAG00000087800	automatic	NA
123725279	ENSSSAG00000093134	automatic	NA
123725281	ENSSSAG00000070889	automatic	NA
106591576	ENSSSAG00000087476	automatic	NA
106563908	ENSSSAG00000005789	automatic	NA
100194701	ENSSSAG00000007692	automatic	NA
123725315	ENSSSAG00000082591	automatic	NA
123725316	ENSSSAG00000107047	automatic	NA
123725124	ENSSSAG00000081746	automatic	NA
106591263	ENSSSAG00000113017	automatic	NA
123725396	ENSSSAG00000081884	automatic	NA
123725389	ENSSSAG00000094733	automatic	NA
106594299	ENSSSAG00000096423	automatic	NA
106590735	ENSSSAG00000105060	automatic	NA
106564084	ENSSSAG00000086346	automatic	NA
106564117	ENSSSAG00000004863	automatic	NA
123725667	ENSSSAG00000086474	automatic	NA
106564146	ENSSSAG00000102701	automatic	NA
106564232	ENSSSAG00000005240	automatic	NA
106592430	ENSSSAG00000120147	automatic	NA
123725422	ENSSSAG00000119227	automatic	NA
123725425	ENSSSAG00000094752	automatic	NA
106564321	ENSSSAG00000064925	automatic	NA
123725757	ENSSSAG00000092675	automatic	NA
123725759	ENSSSAG00000101666	automatic	NA
123725760	ENSSSAG00000031028	automatic	NA
123725756	ENSSSAG00000120129	automatic	NA
106564415	ENSSSAG00000088966	automatic	NA
106564463	ENSSSAG00000109323	automatic	NA
123725785	ENSSSAG00000093398	automatic	NA
123725767	ENSSSAG00000088724	automatic	NA
123725462	ENSSSAG00000106886	automatic	NA
123725765	ENSSSAG00000099362	automatic	NA
106564622	ENSSSAG00000115135	automatic	NA
123725793	ENSSSAG00000119089	automatic	NA
123725774	ENSSSAG00000004295	automatic	NA
123725770	ENSSSAG00000095699	automatic	NA
123725795	ENSSSAG00000109581	automatic	NA
106564673	ENSSSAG00000075420	automatic	NA
106564717	ENSSSAG00000102452	automatic	NA
123725792	ENSSSAG00000097971	automatic	NA
123725778	ENSSSAG00000041812	automatic	NA
106564916	ENSSSAG00000049645	automatic	NA
106564972	ENSSSAG00000054094	automatic	NA
123725762	ENSSSAG00000065414	automatic	NA
123725798	ENSSSAG00000108052	automatic	NA
123725797	ENSSSAG00000107496	automatic	NA
123725790	ENSSSAG00000086937	automatic	NA
123725784	ENSSSAG00000099139	automatic	NA
123725783	ENSSSAG00000087004	automatic	NA
123725779	ENSSSAG00000067648	automatic	NA
123725789	ENSSSAG00000067650	automatic	NA
106564968	ENSSSAG00000038095	automatic	NA
106564989	ENSSSAG00000089377	automatic	NA
106564820	ENSSSAG00000111586	automatic	NA
123725628	ENSSSAG00000093595	automatic	NA
106564983	ENSSSAG00000089048	automatic	NA
123725766	ENSSSAG00000068333	automatic	NA
123725788	ENSSSAG00000072703	automatic	NA
123725787	ENSSSAG00000119400	automatic	NA
123725786	ENSSSAG00000097648	automatic	NA
106565075	ENSSSAG00000077155	automatic	NA
123725781	ENSSSAG00000005632	automatic	NA
123725764	ENSSSAG00000097288	automatic	NA
106565197	ENSSSAG00000043068	automatic	NA
123725725	ENSSSAG00000049292	automatic	NA
123725782	ENSSSAG00000087164	automatic	NA
123725794	ENSSSAG00000049865	automatic	NA
106565485	ENSSSAG00000079946	automatic	NA
123725777	ENSSSAG00000101280	automatic	NA
123725776	ENSSSAG00000117503	automatic	NA
123725773	ENSSSAG00000081091	automatic	NA
123725775	ENSSSAG00000101048	automatic	NA
106565492	ENSSSAG00000045647	automatic	NA
106565494	ENSSSAG00000055345	automatic	NA
123725754	ENSSSAG00000069811	automatic	NA
123725690	ENSSSAG00000108546	automatic	NA
123725677	ENSSSAG00000106108	automatic	NA
123725730	ENSSSAG00000094942	automatic	NA
123725684	ENSSSAG00000082775	automatic	NA
123725692	ENSSSAG00000100117	automatic	NA
123725673	ENSSSAG00000118841	automatic	NA
123725693	ENSSSAG00000111167	automatic	NA
123725769	ENSSSAG00000092960	automatic	NA
123725731	ENSSSAG00000117300	automatic	NA
123725683	ENSSSAG00000088755	automatic	NA
123725732	ENSSSAG00000101386	automatic	NA
123725736	ENSSSAG00000110974	automatic	NA
123725694	ENSSSAG00000084398	automatic	NA
123725747	ENSSSAG00000116872	automatic	NA
123725695	ENSSSAG00000118313	automatic	NA
123725780	ENSSSAG00000097247	automatic	NA
123725696	ENSSSAG00000092287	automatic	NA
123725791	ENSSSAG00000083404	automatic	NA
123725697	ENSSSAG00000115565	automatic	NA
123725758	ENSSSAG00000107698	automatic	NA
123725698	ENSSSAG00000083247	automatic	NA
123725799	ENSSSAG00000092714	automatic	NA
123725699	ENSSSAG00000088903	automatic	NA
123725675	ENSSSAG00000085849	automatic	NA
123725733	ENSSSAG00000104900	automatic	NA
123725800	ENSSSAG00000095932	automatic	NA
123725734	ENSSSAG00000105353	automatic	NA
123725801	ENSSSAG00000092356	automatic	NA
123725700	ENSSSAG00000110028	automatic	NA
123725802	ENSSSAG00000121246	automatic	NA
123725735	ENSSSAG00000092723	automatic	NA
123725670	ENSSSAG00000095895	automatic	NA
123725737	ENSSSAG00000111276	automatic	NA
123725803	ENSSSAG00000092504	automatic	NA
123725738	ENSSSAG00000114317	automatic	NA
123725804	ENSSSAG00000086744	automatic	NA
123725701	ENSSSAG00000088048	automatic	NA
123725805	ENSSSAG00000112031	automatic	NA
123725702	ENSSSAG00000086004	automatic	NA
123725806	ENSSSAG00000106150	automatic	NA
123725704	ENSSSAG00000100158	automatic	NA
123725807	ENSSSAG00000096480	automatic	NA
123725739	ENSSSAG00000096228	automatic	NA
123725808	ENSSSAG00000096509	automatic	NA
123725705	ENSSSAG00000098838	automatic	NA
123725809	ENSSSAG00000089103	automatic	NA
123725740	ENSSSAG00000101898	automatic	NA
123725810	ENSSSAG00000121030	automatic	NA
123725741	ENSSSAG00000110952	automatic	NA
123725671	ENSSSAG00000113743	automatic	NA
123725706	ENSSSAG00000105712	automatic	NA
123725811	ENSSSAG00000086597	automatic	NA
123725707	ENSSSAG00000095373	automatic	NA
123725685	ENSSSAG00000069854	automatic	NA
123725708	ENSSSAG00000091701	automatic	NA
123725812	ENSSSAG00000101804	automatic	NA
123725709	ENSSSAG00000105562	automatic	NA
123725813	ENSSSAG00000105695	automatic	NA
123725710	ENSSSAG00000100058	automatic	NA
123725814	ENSSSAG00000112334	automatic	NA
123725742	ENSSSAG00000120758	automatic	NA
123725815	ENSSSAG00000092463	automatic	NA
123725711	ENSSSAG00000115204	automatic	NA
123725816	ENSSSAG00000104268	automatic	NA
123725712	ENSSSAG00000100173	automatic	NA
123725817	ENSSSAG00000117208	automatic	NA
123725713	ENSSSAG00000112774	automatic	NA
123725818	ENSSSAG00000106291	automatic	NA
123725715	ENSSSAG00000100406	automatic	NA
123725819	ENSSSAG00000094705	automatic	NA
123725716	ENSSSAG00000099392	automatic	NA
123725820	ENSSSAG00000082762	automatic	NA
123725717	ENSSSAG00000109832	automatic	NA
123725821	ENSSSAG00000089764	automatic	NA
123725718	ENSSSAG00000110173	automatic	NA
123725822	ENSSSAG00000094444	automatic	NA
123725752	ENSSSAG00000084887	automatic	NA
123725672	ENSSSAG00000111770	automatic	NA
123725719	ENSSSAG00000121803	automatic	NA
123725823	ENSSSAG00000090896	automatic	NA
123725753	ENSSSAG00000114959	automatic	NA
123725674	ENSSSAG00000084466	automatic	NA
123725720	ENSSSAG00000089569	automatic	NA
123725824	ENSSSAG00000115470	automatic	NA
123725721	ENSSSAG00000082909	automatic	NA
123725825	ENSSSAG00000092635	automatic	NA
123725722	ENSSSAG00000087230	automatic	NA
123725826	ENSSSAG00000118914	automatic	NA
123725743	ENSSSAG00000118297	automatic	NA
123725827	ENSSSAG00000119008	automatic	NA
123725723	ENSSSAG00000119792	automatic	NA
123725828	ENSSSAG00000086133	automatic	NA
123725750	ENSSSAG00000100367	automatic	NA
123725689	ENSSSAG00000083422	automatic	NA
123725676	ENSSSAG00000111304	automatic	NA
123725744	ENSSSAG00000100633	automatic	NA
123725681	ENSSSAG00000112738	automatic	NA
123725745	ENSSSAG00000089406	automatic	NA
123725680	ENSSSAG00000119215	automatic	NA
123725746	ENSSSAG00000107563	automatic	NA
123725829	ENSSSAG00000094226	automatic	NA
123725686	ENSSSAG00000109051	automatic	NA
123725724	ENSSSAG00000086892	automatic	NA
123725830	ENSSSAG00000091117	automatic	NA
123725751	ENSSSAG00000112307	automatic	NA
123725687	ENSSSAG00000120919	automatic	NA
123725726	ENSSSAG00000118078	automatic	NA
123725831	ENSSSAG00000116989	automatic	NA
123725688	ENSSSAG00000088663	automatic	NA
123725727	ENSSSAG00000104185	automatic	NA
123725682	ENSSSAG00000099271	automatic	NA
123725748	ENSSSAG00000092784	automatic	NA
123725678	ENSSSAG00000091013	automatic	NA
123725728	ENSSSAG00000089990	automatic	NA
123725668	ENSSSAG00000108927	automatic	NA
123725729	ENSSSAG00000100260	automatic	NA
123725669	ENSSSAG00000119395	automatic	NA
123725749	ENSSSAG00000122064	automatic	NA
123725679	ENSSSAG00000102333	automatic	NA
123725691	ENSSSAG00000090674	automatic	NA
123725755	ENSSSAG00000069884	automatic	NA
123725714	ENSSSAG00000080161	automatic	NA
106565601	ENSSSAG00000118088	automatic	NA
106565539	ENSSSAG00000096312	automatic	NA
106565689	ENSSSAG00000086135	automatic	NA
106565896	ENSSSAG00000074094	automatic	NA
123725703	ENSSSAG00000009762	automatic	NA
123725796	ENSSSAG00000119041	automatic	NA
123725763	ENSSSAG00000106920	automatic	NA
